"term","sentiment"
"nurtures","55.882353"
"nurturing","58.823529"
"nuts","-38.235294"
"o-:","-8.823529"
"o-|","-32.352941"
"o-8","-14.705882"
"o 0","-2.941176"
"o o","-14.705882"
"o O","-14.705882"
"O o","-14.705882"
"o.o","-20.588235"
"o.O","-17.647059"
"O.o","-17.647059"
"o/\o","61.764706"
"o:","-5.882353"
"o:-)","58.823529"
"o:-3","64.705882"
"o:)","44.117647"
"o:<","-8.823529"
"o:3","67.647059"
"o;^)","47.058824"
"obliterate","-85.294118"
"obliterated","-61.764706"
"obnoxious","-58.823529"
"obnoxiously","-67.647059"
"obnoxiousness","-61.764706"
"obscene","-82.352941"
"obsess","-29.411765"
"obsessed","-20.588235"
"obsesses","-29.411765"
"obsessing","-41.176471"
"obsession","-41.176471"
"obsessional","-44.117647"
"obsessionally","-38.235294"
"obsessions","-26.470588"
"obsessive","-26.470588"
"obsessively","-11.764706"
"obsessiveness","-35.294118"
"obsessives","-20.588235"
"obsolete","-35.294118"
"obstacle","-44.117647"
"obstacles","-47.058824"
"obstinate","-35.294118"
"odd","-38.235294"
"offence","-35.294118"
"offences","-41.176471"
"offend","-35.294118"
"offended","-29.411765"
"offender","-44.117647"
"offenders","-44.117647"
"offending","-67.647059"
"offends","-58.823529"
"offense","-29.411765"
"offenseless","20.588235"
"offenses","-44.117647"
"offensive","-58.823529"
"offensively","-82.352941"
"offensiveness","-67.647059"
"offensives","-23.529412"
"offline","-14.705882"
"ok","41.176471"
"okay","26.470588"
"okays","61.764706"
"ominous","-41.176471"
"once-in-a-lifetime","52.941176"
"openness","41.176471"
"opportune","50"
"opportunely","44.117647"
"opportuneness","35.294118"
"opportunism","11.764706"
"opportunisms","5.882353"
"opportunist","5.882353"
"opportunistic","-2.941176"
"opportunistically","26.470588"
"opportunists","8.823529"
"opportunities","47.058824"
"opportunity","52.941176"
"oppressed","-61.764706"
"oppressive","-50"
"optimal","44.117647"
"optimality","55.882353"
"optimally","38.235294"
"optimisation","47.058824"
"optimisations","52.941176"
"optimise","55.882353"
"optimised","50"
"optimises","47.058824"
"optimising","50"
"optimism","73.529412"
"optimisms","58.823529"
"optimist","70.588235"
"optimistic","38.235294"
"optimistically","61.764706"
"optimists","47.058824"
"optimization","47.058824"
"optimizations","26.470588"
"optimize","64.705882"
"optimized","58.823529"
"optimizer","44.117647"
"optimizers","61.764706"
"optimizes","52.941176"
"optimizing","58.823529"
"optionless","-50"
"original","38.235294"
"outcry","-67.647059"
"outgoing","35.294118"
"outmaneuvered","14.705882"
"outrage","-67.647059"
"outraged","-73.529412"
"outrageous","-58.823529"
"outrageously","-35.294118"
"outrageousness","-35.294118"
"outrageousnesses","-38.235294"
"outrages","-67.647059"
"outraging","-58.823529"
"outreach","32.352941"
"outstanding","88.235294"
"overjoyed","79.411765"
"overload","-44.117647"
"overlooked","-2.941176"
"overreact","-29.411765"
"overreacted","-50"
"overreaction","-20.588235"
"overreacts","-64.705882"
"oversell","-26.470588"
"overselling","-23.529412"
"oversells","8.823529"
"oversimplification","5.882353"
"oversimplifies","2.941176"
"oversimplify","-17.647059"
"overstatement","-32.352941"
"overstatements","-20.588235"
"overweight","-44.117647"
"overwhelm","-20.588235"
"overwhelmed","5.882353"
"overwhelmingly","-14.705882"
"overwhelms","-23.529412"
"oxymoron","-14.705882"
"pain","-67.647059"
"pained","-52.941176"
"painful","-55.882353"
"painfuller","-50"
"painfully","-70.588235"
"painfulness","-79.411765"
"paining","-50"
"painless","35.294118"
"painlessly","32.352941"
"painlessness","11.764706"
"pains","-52.941176"
"palatable","47.058824"
"palatableness","23.529412"
"palatably","32.352941"
"panic","-67.647059"
"panicked","-58.823529"
"panicking","-55.882353"
"panicky","-44.117647"
"panicle","14.705882"
"panicled","2.941176"
"panicles","-5.882353"
"panics","-55.882353"
"paniculate","2.941176"
"panicums","-2.941176"
"paradise","94.117647"
"paradox","-11.764706"
"paranoia","-29.411765"
"paranoiac","-38.235294"
"paranoiacs","-20.588235"
"paranoias","-44.117647"
"paranoid","-29.411765"
"paranoids","-47.058824"
"pardon","38.235294"
"pardoned","26.470588"
"pardoning","50"
"pardons","35.294118"
"parley","-11.764706"
"partied","41.176471"
"partier","41.176471"
"partiers","20.588235"
"parties","50"
"party","50"
"partyer","35.294118"
"partyers","32.352941"
"partying","47.058824"
"passion","58.823529"
"passional","47.058824"
"passionate","70.588235"
"passionately","70.588235"
"passionateness","67.647059"
"passionflower","8.823529"
"passionflowers","11.764706"
"passionless","-55.882353"
"passions","64.705882"
"passive","23.529412"
"passively","-20.588235"
"pathetic","-79.411765"
"pathetical","-35.294118"
"pathetically","-52.941176"
"pay","-11.764706"
"peace","73.529412"
"peaceable","50"
"peaceableness","52.941176"
"peaceably","58.823529"
"peaceful","64.705882"
"peacefuller","55.882353"
"peacefullest","91.176471"
"peacefully","70.588235"
"peacefulness","61.764706"
"peacekeeper","47.058824"
"peacekeepers","47.058824"
"peacekeeping","58.823529"
"peacekeepings","47.058824"
"peacemaker","58.823529"
"peacemakers","70.588235"
"peacemaking","50"
"peacenik","23.529412"
"peaceniks","20.588235"
"peaces","61.764706"
"peacetime","64.705882"
"peacetimes","61.764706"
"peculiar","17.647059"
"peculiarities","2.941176"
"peculiarity","17.647059"
"peculiarly","-11.764706"
"penalty","-58.823529"
"pensive","8.823529"
"perfect","79.411765"
"perfecta","41.176471"
"perfectas","17.647059"
"perfected","79.411765"
"perfecter","52.941176"
"perfecters","41.176471"
"perfectest","91.176471"
"perfectibilities","61.764706"
"perfectibility","52.941176"
"perfectible","44.117647"
"perfecting","67.647059"
"perfection","79.411765"
"perfectionism","38.235294"
"perfectionist","44.117647"
"perfectionistic","20.588235"
"perfectionists","2.941176"
"perfections","73.529412"
"perfective","35.294118"
"perfectively","61.764706"
"perfectiveness","26.470588"
"perfectives","26.470588"
"perfectivity","64.705882"
"perfectly","94.117647"
"perfectness","88.235294"
"perfecto","38.235294"
"perfects","47.058824"
"peril","-50"
"perjury","-55.882353"
"perpetrator","-64.705882"
"perpetrators","-29.411765"
"perplexed","-38.235294"
"persecute","-61.764706"
"persecuted","-38.235294"
"persecutes","-35.294118"
"persecuting","-44.117647"
"perturbed","-41.176471"
"perverse","-52.941176"
"perversely","-64.705882"
"perverseness","-61.764706"
"perversenesses","-14.705882"
"perversion","-38.235294"
"perversions","-35.294118"
"perversities","-32.352941"
"perversity","-76.470588"
"perversive","-61.764706"
"pervert","-67.647059"
"perverted","-73.529412"
"pervertedly","-35.294118"
"pervertedness","-35.294118"
"perverter","-50"
"perverters","-17.647059"
"perverting","-29.411765"
"perverts","-82.352941"
"pesky","-35.294118"
"pessimism","-44.117647"
"pessimisms","-58.823529"
"pessimist","-44.117647"
"pessimistic","-44.117647"
"pessimistically","-58.823529"
"pessimists","-29.411765"
"petrifaction","-55.882353"
"petrifactions","-8.823529"
"petrification","-2.941176"
"petrifications","-11.764706"
"petrified","-73.529412"
"petrifies","-67.647059"
"petrify","-50"
"petrifying","-76.470588"
"pettier","-8.823529"
"pettiest","-38.235294"
"petty","-23.529412"
"phobia","-47.058824"
"phobias","-58.823529"
"phobic","-35.294118"
"phobics","-38.235294"
"picturesque","47.058824"
"pileup","-32.352941"
"pique","-32.352941"
"piqued","2.941176"
"piss","-50"
"pissant","-44.117647"
"pissants","-73.529412"
"pissed","-94.117647"
"pisser","-58.823529"
"pissers","-41.176471"
"pisses","-41.176471"
"pissing","-50"
"pissoir","-23.529412"
"pita","-70.588235"
"piteous","-35.294118"
"pitiable","-32.352941"
"pitiableness","-32.352941"
"pitiably","-32.352941"
"pitied","-38.235294"
"pitier","-35.294118"
"pitiers","-38.235294"
"pities","-35.294118"
"pitiful","-64.705882"
"pitifuller","-52.941176"
"pitifullest","-32.352941"
"pitifully","-35.294118"
"pitifulness","-35.294118"
"pitiless","-52.941176"
"pitilessly","-61.764706"
"pitilessness","-14.705882"
"pity","-35.294118"
"pitying","-41.176471"
"pityingly","-29.411765"
"pityriasis","-23.529412"
"play","41.176471"
"played","41.176471"
"playful","55.882353"
"playfully","47.058824"
"playfulness","35.294118"
"playing","23.529412"
"plays","29.411765"
"pleasant","67.647059"
"pleasanter","44.117647"
"pleasantest","76.470588"
"pleasantly","61.764706"
"pleasantness","67.647059"
"pleasantnesses","67.647059"
"pleasantries","38.235294"
"pleasantry","58.823529"
"please","38.235294"
"pleased","55.882353"
"pleaser","50"
"pleasers","29.411765"
"pleases","50"
"pleasing","70.588235"
"pleasurability","55.882353"
"pleasurable","70.588235"
"pleasurableness","70.588235"
"pleasurably","76.470588"
"pleasure","79.411765"
"pleasured","67.647059"
"pleasureless","-47.058824"
"pleasures","55.882353"
"pleasuring","82.352941"
"pls","8.823529"
"plz","8.823529"
"pmbi","23.529412"
"pmfji","8.823529"
"pmji","20.588235"
"po","-76.470588"
"poised","29.411765"
"poison","-73.529412"
"poisoned","-64.705882"
"poisoner","-79.411765"
"poisoners","-91.176471"
"poisoning","-82.352941"
"poisonings","-70.588235"
"poisonous","-79.411765"
"poisonously","-85.294118"
"poisons","-79.411765"
"poisonwood","-29.411765"
"pollute","-67.647059"
"polluted","-58.823529"
"polluter","-52.941176"
"polluters","-58.823529"
"pollutes","-64.705882"
"poor","-61.764706"
"poorer","-44.117647"
"poorest","-73.529412"
"popular","52.941176"
"popularise","47.058824"
"popularised","32.352941"
"popularises","14.705882"
"popularising","35.294118"
"popularities","47.058824"
"popularity","61.764706"
"popularization","38.235294"
"popularizations","26.470588"
"popularize","38.235294"
"popularized","55.882353"
"popularizer","52.941176"
"popularizers","29.411765"
"popularizes","41.176471"
"popularizing","44.117647"
"popularly","52.941176"
"positive","76.470588"
"positively","70.588235"
"positiveness","67.647059"
"positivenesses","64.705882"
"positiver","67.647059"
"positives","70.588235"
"positivest","85.294118"
"positivism","47.058824"
"positivisms","52.941176"
"positivist","58.823529"
"positivistic","55.882353"
"positivists","50"
"positivities","76.470588"
"positivity","67.647059"
"possessive","-26.470588"
"postpone","-26.470588"
"postponed","-23.529412"
"postpones","-32.352941"
"postponing","-14.705882"
"poverty","-67.647059"
"powerful","52.941176"
"powerless","-64.705882"
"praise","76.470588"
"praised","64.705882"
"praiser","58.823529"
"praisers","58.823529"
"praises","70.588235"
"praiseworthily","55.882353"
"praiseworthiness","70.588235"
"praiseworthy","76.470588"
"praising","73.529412"
"pray","38.235294"
"praying","44.117647"
"prays","41.176471"
"prblm","-47.058824"
"prblms","-67.647059"
"precious","79.411765"
"preciously","64.705882"
"preciousness","55.882353"
"prejudice","-67.647059"
"prejudiced","-55.882353"
"prejudices","-52.941176"
"prejudicial","-76.470588"
"prejudicially","-44.117647"
"prejudicialness","-70.588235"
"prejudicing","-52.941176"
"prepared","26.470588"
"pressure","-35.294118"
"pressured","-26.470588"
"pressureless","29.411765"
"pressures","-38.235294"
"pressuring","-41.176471"
"pressurise","-17.647059"
"pressurised","-11.764706"
"pressurises","-23.529412"
"pressurising","-17.647059"
"pressurizations","-8.823529"
"pressurize","-20.588235"
"pressurized","2.941176"
"pressurizer","2.941176"
"pressurizers","-20.588235"
"pressurizes","-5.882353"
"pressurizing","-5.882353"
"pretend","-11.764706"
"pretending","11.764706"
"pretends","-11.764706"
"prettied","47.058824"
"prettier","61.764706"
"pretties","50"
"prettiest","79.411765"
"pretty","64.705882"
"prevent","2.941176"
"prevented","2.941176"
"preventing","-2.941176"
"prevents","8.823529"
"prick","-41.176471"
"pricked","-17.647059"
"pricker","-8.823529"
"prickers","-5.882353"
"pricket","-14.705882"
"prickets","8.823529"
"pricking","-26.470588"
"prickle","-29.411765"
"prickled","-5.882353"
"prickles","-23.529412"
"pricklier","-47.058824"
"prickliest","-41.176471"
"prickliness","-17.647059"
"prickling","-23.529412"
"prickly","-26.470588"
"pricks","-26.470588"
"pricky","-17.647059"
"pride","41.176471"
"prison","-67.647059"
"prisoner","-73.529412"
"prisoners","-67.647059"
"privilege","44.117647"
"privileged","55.882353"
"privileges","47.058824"
"privileging","20.588235"
"prize","67.647059"
"prized","70.588235"
"prizefight","-2.941176"
"prizefighter","29.411765"
"prizefighters","-2.941176"
"prizefighting","11.764706"
"prizefights","8.823529"
"prizer","29.411765"
"prizers","23.529412"
"prizes","58.823529"
"prizewinner","67.647059"
"prizewinners","70.588235"
"prizewinning","88.235294"
"proactive","52.941176"
"problem","-50"
"problematic","-55.882353"
"problematical","-52.941176"
"problematically","-58.823529"
"problematics","-38.235294"
"problems","-50"
"profit","55.882353"
"profitabilities","32.352941"
"profitability","32.352941"
"profitable","55.882353"
"profitableness","70.588235"
"profitably","47.058824"
"profited","38.235294"
"profiteer","23.529412"
"profiteered","-14.705882"
"profiteering","-17.647059"
"profiteers","14.705882"
"profiter","20.588235"
"profiterole","11.764706"
"profiteroles","14.705882"
"profiting","47.058824"
"profitless","-44.117647"
"profits","55.882353"
"profitwise","26.470588"
"progress","52.941176"
"prominent","38.235294"
"promiscuities","-23.529412"
"promiscuity","-52.941176"
"promiscuous","-8.823529"
"promiscuously","-44.117647"
"promiscuousness","-26.470588"
"promise","38.235294"
"promised","44.117647"
"promisee","23.529412"
"promisees","32.352941"
"promiser","38.235294"
"promisers","47.058824"
"promises","47.058824"
"promising","50"
"promisingly","35.294118"
"promisor","29.411765"
"promisors","11.764706"
"promissory","26.470588"
"promote","47.058824"
"promoted","52.941176"
"promotes","41.176471"
"promoting","44.117647"
"propaganda","-29.411765"
"prosecute","-50"
"prosecuted","-47.058824"
"prosecutes","-52.941176"
"prosecution","-64.705882"
"prospect","35.294118"
"prospects","35.294118"
"prosperous","61.764706"
"protect","47.058824"
"protected","55.882353"
"protects","38.235294"
"protest","-29.411765"
"protested","-14.705882"
"protesters","-26.470588"
"protesting","-52.941176"
"protests","-26.470588"
"proud","61.764706"
"prouder","64.705882"
"proudest","76.470588"
"proudful","55.882353"
"proudhearted","41.176471"
"proudly","76.470588"
"provoke","-50"
"provoked","-32.352941"
"provokes","-38.235294"
"provoking","-23.529412"
"pseudoscience","-35.294118"
"ptl","76.470588"
"pu","-32.352941"
"puke","-70.588235"
"puked","-52.941176"
"pukes","-55.882353"
"puking","-52.941176"
"pukka","82.352941"
"punish","-70.588235"
"punishabilities","-50"
"punishability","-47.058824"
"punishable","-55.882353"
"punished","-58.823529"
"punisher","-55.882353"
"punishers","-76.470588"
"punishes","-61.764706"
"punishing","-76.470588"
"punishment","-64.705882"
"punishments","-52.941176"
"punitive","-67.647059"
"pushy","-32.352941"
"puzzled","-20.588235"
"qq","-64.705882"
"qt","52.941176"
"quaking","-44.117647"
"questionable","-35.294118"
"questioned","-11.764706"
"questioning","-11.764706"
"r&r","70.588235"
"racism","-91.176471"
"racist","-88.235294"
"racists","-73.529412"
"radian","11.764706"
"radiance","41.176471"
"radiances","32.352941"
"radiancies","23.529412"
"radiancy","41.176471"
"radians","5.882353"
"radiant","61.764706"
"radiantly","38.235294"
"radiants","35.294118"
"rage","-76.470588"
"raged","-58.823529"
"ragee","-11.764706"
"rageful","-82.352941"
"rages","-61.764706"
"raging","-70.588235"
"rainy","-8.823529"
"rancid","-73.529412"
"rancidity","-76.470588"
"rancidly","-73.529412"
"rancidness","-76.470588"
"rancidnesses","-47.058824"
"rant","-41.176471"
"ranter","-35.294118"
"ranters","-35.294118"
"rants","-38.235294"
"rape","-108.823529"
"raped","-105.882353"
"raper","-100"
"rapers","-105.882353"
"rapes","-102.941176"
"rapeseeds","-14.705882"
"raping","-111.764706"
"rapist","-114.705882"
"rapists","-97.058824"
"rapture","17.647059"
"raptured","26.470588"
"raptures","20.588235"
"rapturous","50"
"rash","-50"
"ratified","17.647059"
"reach","2.941176"
"reached","11.764706"
"reaches","5.882353"
"reaching","23.529412"
"readiness","29.411765"
"ready","44.117647"
"reassurance","44.117647"
"reassurances","41.176471"
"reassure","41.176471"
"reassured","50"
"reassures","44.117647"
"reassuring","50"
"reassuringly","52.941176"
"rebel","-17.647059"
"rebeldom","-44.117647"
"rebelled","-29.411765"
"rebelling","-32.352941"
"rebellion","-14.705882"
"rebellions","-32.352941"
"rebellious","-35.294118"
"rebelliously","-52.941176"
"rebelliousness","-35.294118"
"rebels","-23.529412"
"recession","-52.941176"
"reckless","-50"
"recommend","44.117647"
"recommended","23.529412"
"recommends","26.470588"
"redeemed","38.235294"
"reek","-70.588235"
"reeked","-58.823529"
"reeker","-50"
"reekers","-44.117647"
"reeking","-58.823529"
"refuse","-35.294118"
"refused","-35.294118"
"refusing","-50"
"regret","-52.941176"
"regretful","-55.882353"
"regretfully","-55.882353"
"regretfulness","-47.058824"
"regrets","-44.117647"
"regrettable","-67.647059"
"regrettably","-58.823529"
"regretted","-47.058824"
"regretter","-47.058824"
"regretters","-58.823529"
"regretting","-50"
"reinvigorate","67.647059"
"reinvigorated","55.882353"
"reinvigorates","52.941176"
"reinvigorating","50"
"reinvigoration","64.705882"
"reject","-50"
"rejected","-67.647059"
"rejectee","-67.647059"
"rejectees","-52.941176"
"rejecter","-47.058824"
"rejecters","-52.941176"
"rejecting","-58.823529"
"rejectingly","-50"
"rejection","-73.529412"
"rejections","-61.764706"
"rejective","-52.941176"
"rejector","-52.941176"
"rejects","-64.705882"
"rejoice","55.882353"
"rejoiced","58.823529"
"rejoices","61.764706"
"rejoicing","82.352941"
"relax","55.882353"
"relaxant","29.411765"
"relaxants","20.588235"
"relaxation","70.588235"
"relaxations","29.411765"
"relaxed","64.705882"
"relaxedly","44.117647"
"relaxedness","58.823529"
"relaxer","47.058824"
"relaxers","41.176471"
"relaxes","44.117647"
"relaxin","50"
"relaxing","64.705882"
"relaxins","35.294118"
"relentless","5.882353"
"reliant","14.705882"
"relief","61.764706"
"reliefs","38.235294"
"relievable","32.352941"
"relieve","44.117647"
"relieved","47.058824"
"relievedly","41.176471"
"reliever","44.117647"
"relievers","29.411765"
"relieves","44.117647"
"relieving","44.117647"
"relievo","38.235294"
"relishing","47.058824"
"reluctance","-41.176471"
"reluctancy","-47.058824"
"reluctant","-29.411765"
"reluctantly","-11.764706"
"remarkable","76.470588"
"remorse","-32.352941"
"remorseful","-26.470588"
"remorsefully","-20.588235"
"remorsefulness","-20.588235"
"remorseless","-67.647059"
"remorselessly","-58.823529"
"remorselessness","-82.352941"
"repetitive","-29.411765"
"repress","-41.176471"
"repressed","-38.235294"
"represses","-38.235294"
"repressible","-44.117647"
"repressing","-52.941176"
"repression","-47.058824"
"repressions","-50"
"repressive","-41.176471"
"repressively","-50"
"repressiveness","-29.411765"
"repressor","-41.176471"
"repressors","-64.705882"
"repressurize","-8.823529"
"repressurized","2.941176"
"repressurizes","2.941176"
"repressurizing","-2.941176"
"repulse","-82.352941"
"repulsed","-64.705882"
"rescue","67.647059"
"rescued","52.941176"
"rescues","38.235294"
"resent","-20.588235"
"resented","-47.058824"
"resentence","-29.411765"
"resentenced","-23.529412"
"resentences","-17.647059"
"resentencing","5.882353"
"resentful","-61.764706"
"resentfully","-41.176471"
"resentfulness","-58.823529"
"resenting","-35.294118"
"resentment","-55.882353"
"resentments","-55.882353"
"resents","-35.294118"
"resign","-41.176471"
"resignation","-35.294118"
"resignations","-35.294118"
"resigned","-29.411765"
"resignedly","-20.588235"
"resignedness","-23.529412"
"resigner","-35.294118"
"resigners","-29.411765"
"resigning","-26.470588"
"resigns","-38.235294"
"resolute","32.352941"
"resolvable","29.411765"
"resolve","47.058824"
"resolved","20.588235"
"resolvent","20.588235"
"resolvents","11.764706"
"resolver","20.588235"
"resolvers","41.176471"
"resolves","20.588235"
"resolving","47.058824"
"respect","61.764706"
"respectabilities","52.941176"
"respectability","70.588235"
"respectable","55.882353"
"respectableness","35.294118"
"respectably","50"
"respected","61.764706"
"respecter","61.764706"
"respecters","47.058824"
"respectful","58.823529"
"respectfully","50"
"respectfulness","55.882353"
"respectfulnesses","38.235294"
"respecting","64.705882"
"respective","52.941176"
"respectively","41.176471"
"respectiveness","32.352941"
"respects","38.235294"
"responsible","38.235294"
"responsive","44.117647"
"restful","44.117647"
"restless","-32.352941"
"restlessly","-41.176471"
"restlessness","-35.294118"
"restore","35.294118"
"restored","41.176471"
"restores","35.294118"
"restoring","35.294118"
"restrict","-47.058824"
"restricted","-47.058824"
"restricting","-47.058824"
"restriction","-32.352941"
"restricts","-38.235294"
"retained","2.941176"
"retard","-70.588235"
"retarded","-79.411765"
"retreat","23.529412"
"revenge","-70.588235"
"revenged","-26.470588"
"revengeful","-70.588235"
"revengefully","-41.176471"
"revengefulness","-64.705882"
"revenger","-61.764706"
"revengers","-58.823529"
"revenges","-55.882353"
"revered","67.647059"
"revive","41.176471"
"revives","47.058824"
"reward","79.411765"
"rewardable","58.823529"
"rewarded","64.705882"
"rewarder","47.058824"
"rewarders","55.882353"
"rewarding","70.588235"
"rewardingly","70.588235"
"rewards","61.764706"
"rich","76.470588"
"richened","55.882353"
"richening","29.411765"
"richens","23.529412"
"richer","70.588235"
"riches","70.588235"
"richest","70.588235"
"richly","55.882353"
"richness","64.705882"
"richnesses","61.764706"
"richweed","2.941176"
"richweeds","-2.941176"
"ridicule","-58.823529"
"ridiculed","-44.117647"
"ridiculer","-47.058824"
"ridiculers","-47.058824"
"ridicules","-52.941176"
"ridiculing","-52.941176"
"ridiculous","-44.117647"
"ridiculously","-41.176471"
"ridiculousness","-32.352941"
"ridiculousnesses","-47.058824"
"rig","-14.705882"
"rigged","-44.117647"
"rigid","-14.705882"
"rigidification","-32.352941"
"rigidifications","-23.529412"
"rigidified","-20.588235"
"rigidifies","-17.647059"
"rigidify","-8.823529"
"rigidities","-20.588235"
"rigidity","-20.588235"
"rigidly","-20.588235"
"rigidness","-8.823529"
"rigorous","-32.352941"
"rigorously","-11.764706"
"riot","-76.470588"
"riots","-67.647059"
"risk","-32.352941"
"risked","-26.470588"
"risker","-23.529412"
"riskier","-41.176471"
"riskiest","-44.117647"
"riskily","-20.588235"
"riskiness","-38.235294"
"riskinesses","-47.058824"
"risking","-38.235294"
"riskless","38.235294"
"risks","-32.352941"
"risky","-23.529412"
"rob","-76.470588"
"robber","-76.470588"
"robed","-20.588235"
"robing","-44.117647"
"robs","-58.823529"
"robust","41.176471"
"rofl","79.411765"
"roflcopter","61.764706"
"roflmao","73.529412"
"romance","76.470588"
"romanced","64.705882"
"romancer","38.235294"
"romancers","50"
"romances","38.235294"
"romancing","58.823529"
"romantic","50"
"romantically","52.941176"
"romanticise","50"
"romanticised","50"
"romanticises","38.235294"
"romanticising","79.411765"
"romanticism","64.705882"
"romanticisms","61.764706"
"romanticist","55.882353"
"romanticists","38.235294"
"romanticization","44.117647"
"romanticizations","58.823529"
"romanticize","52.941176"
"romanticized","26.470588"
"romanticizes","52.941176"
"romanticizing","35.294118"
"romantics","55.882353"
"rotfl","76.470588"
"rotflmao","82.352941"
"rotflmfao","73.529412"
"rotflol","88.235294"
"rotgl","85.294118"
"rotglmao","52.941176"
"rotten","-67.647059"
"rude","-58.823529"
"rudely","-64.705882"
"rudeness","-44.117647"
"ruder","-61.764706"
"ruderal","-23.529412"
"ruderals","-11.764706"
"rudesby","-58.823529"
"rudest","-73.529412"
"ruin","-82.352941"
"ruinable","-47.058824"
"ruinate","-82.352941"
"ruinated","-44.117647"
"ruinates","-44.117647"
"ruinating","-44.117647"
"ruination","-79.411765"
"ruinations","-47.058824"
"ruined","-61.764706"
"ruiner","-58.823529"
"ruing","-47.058824"
"ruining","-29.411765"
"ruinous","-79.411765"
"ruinously","-76.470588"
"ruinousness","-29.411765"
"ruins","-55.882353"
"s:","-32.352941"
"sabotage","-70.588235"
"sad","-61.764706"
"sadden","-76.470588"
"saddened","-70.588235"
"saddening","-64.705882"
"saddens","-55.882353"
"sadder","-70.588235"
"saddest","-88.235294"
"sadly","-52.941176"
"sadness","-55.882353"
"safe","55.882353"
"safecracker","-20.588235"
"safecrackers","-26.470588"
"safecracking","-26.470588"
"safecrackings","-20.588235"
"safeguard","47.058824"
"safeguarded","44.117647"
"safeguarding","32.352941"
"safeguards","41.176471"
"safekeeping","41.176471"
"safelight","32.352941"
"safelights","23.529412"
"safely","64.705882"
"safeness","44.117647"
"safer","52.941176"
"safes","11.764706"
"safest","50"
"safeties","44.117647"
"safety","52.941176"
"safetyman","8.823529"
"salient","32.352941"
"sapfu","-32.352941"
"sappy","-29.411765"
"sarcasm","-26.470588"
"sarcasms","-26.470588"
"sarcastic","-29.411765"
"sarcastically","-32.352941"
"satisfaction","55.882353"
"satisfactions","61.764706"
"satisfactorily","47.058824"
"satisfactoriness","44.117647"
"satisfactory","44.117647"
"satisfiable","55.882353"
"satisfied","52.941176"
"satisfies","52.941176"
"satisfy","58.823529"
"satisfying","58.823529"
"satisfyingly","55.882353"
"savage","-58.823529"
"savaged","-58.823529"
"savagely","-64.705882"
"savageness","-76.470588"
"savagenesses","-26.470588"
"savageries","-55.882353"
"savagery","-73.529412"
"savages","-70.588235"
"save","64.705882"
"saved","52.941176"
"scam","-79.411765"
"scams","-82.352941"
"scandal","-55.882353"
"scandalous","-70.588235"
"scandals","-64.705882"
"scapegoat","-50"
"scapegoats","-41.176471"
"scare","-64.705882"
"scarecrow","-23.529412"
"scarecrows","-20.588235"
"scared","-55.882353"
"scaremonger","-61.764706"
"scaremongers","-58.823529"
"scarer","-50"
"scarers","-38.235294"
"scares","-41.176471"
"scarey","-50"
"scaring","-55.882353"
"scary","-64.705882"
"sceptic","-29.411765"
"sceptical","-35.294118"
"scepticism","-23.529412"
"sceptics","-20.588235"
"scold","-50"
"scoop","17.647059"
"scorn","-50"
"scornful","-52.941176"
"scream","-50"
"screamed","-38.235294"
"screamers","-44.117647"
"screaming","-47.058824"
"screams","-35.294118"
"screw","-11.764706"
"screwball","-5.882353"
"screwballs","-8.823529"
"screwbean","8.823529"
"screwdriver","8.823529"
"screwdrivers","2.941176"
"screwed","-64.705882"
"screwed up","-44.117647"
"screwer","-35.294118"
"screwers","-14.705882"
"screwier","-17.647059"
"screwiest","-58.823529"
"screwiness","-14.705882"
"screwing","-26.470588"
"screwlike","2.941176"
"screws","-29.411765"
"screwup","-50"
"screwups","-29.411765"
"screwworm","-11.764706"
"screwworms","-2.941176"
"screwy","-41.176471"
"scrumptious","61.764706"
"scrumptiously","44.117647"
"scumbag","-94.117647"
"secure","41.176471"
"secured","50"
"securely","41.176471"
"securement","32.352941"
"secureness","41.176471"
"securer","44.117647"
"securers","17.647059"
"secures","38.235294"
"securest","76.470588"
"securing","38.235294"
"securities","35.294118"
"securitization","5.882353"
"securitizations","2.941176"
"securitize","8.823529"
"securitized","41.176471"
"securitizes","47.058824"
"securitizing","20.588235"
"security","41.176471"
"sedition","-52.941176"
"seditious","-50"
"seduced","-44.117647"
"self-confident","73.529412"
"selfish","-61.764706"
"selfishly","-41.176471"
"selfishness","-50"
"selfishnesses","-58.823529"
"sentence","8.823529"
"sentenced","-2.941176"
"sentences","5.882353"
"sentencing","-17.647059"
"sentimental","38.235294"
"sentimentalise","35.294118"
"sentimentalised","23.529412"
"sentimentalising","11.764706"
"sentimentalism","29.411765"
"sentimentalisms","11.764706"
"sentimentalist","23.529412"
"sentimentalists","20.588235"
"sentimentalities","26.470588"
"sentimentality","35.294118"
"sentimentalization","35.294118"
"sentimentalizations","11.764706"
"sentimentalize","23.529412"
"sentimentalized","32.352941"
"sentimentalizes","32.352941"
"sentimentalizing","23.529412"
"sentimentally","55.882353"
"serene","58.823529"
"serious","-8.823529"
"seriously","-20.588235"
"seriousness","-5.882353"
"sete","82.352941"
"severe","-47.058824"
"severed","-44.117647"
"severely","-58.823529"
"severeness","-29.411765"
"severer","-47.058824"
"severest","-44.117647"
"sexy","70.588235"
"sfete","79.411765"
"sgtm","70.588235"
"shake","-20.588235"
"shakeable","-8.823529"
"shakedown","-35.294118"
"shakedowns","-41.176471"
